date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:53:32	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Aug%202021%2016:35:42%20GMT	https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot?	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41dd41d.eot	(from https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css?ver=5.15.3)
16:53:32	78196/78196	---M--	200	added ('OK')	font/woff2	date:Wed,%2018%20Aug%202021%2016:35:42%20GMT	https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css?ver=5.15.3)
16:53:33	101652/101652	---M--	200	added ('OK')	font/woff	date:Wed,%2018%20Aug%202021%2016:35:42%20GMT	https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css?ver=5.15.3)
16:53:34	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:53:34%20GMT	https://pinnaclecapitallimted.com/%22https:////demo.moxcreative.com//kingsley//template-kit//homepage///%22	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/_https_/demo.moxcreative.com/kingsley/template-kit/homepage/_	(from https://pinnaclecapitallimted.com/wp-json/oembed/1.0/embed60bc?url=https%3A%2F%2Fdemo.moxcreative.com%2Fkingsley%2Ftemplate-kit%2Fhomepage%2F)
16:53:35	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:53:34%20GMT	https://pinnaclecapitallimted.com/feed/index.html	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/feed/index.html	(from https://pinnaclecapitallimted.com/about-us/)
16:53:35	202744/202744	---M--	200	added ('OK')	font/ttf	date:Wed,%2018%20Aug%202021%2016:35:42%20GMT	https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css?ver=5.15.3)
16:53:36	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:53:35%20GMT	https://pinnaclecapitallimted.com/comments/feed/index.html	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/comments/feed/index.html	(from https://pinnaclecapitallimted.com/about-us/)
16:53:36	83892/83892	---M-Z	200	added ('OK')	text/css	date:Wed,%2001%20Sep%202021%2011:17:02%20GMT	https://pinnaclecapitallimted.com/wp-content/uploads/sites/56/elementor/css/post-29403bf.css?ver=1629157038	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-content/uploads/sites/56/elementor/css/post-29403bf03bf.css	(from https://pinnaclecapitallimted.com/about-us/)
16:53:36	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2018%20Aug%202021%2016:35:42%20GMT	https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css?ver=5.15.3)
16:53:36	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:53:36%20GMT	https://pinnaclecapitallimted.com/about-us/index.html	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/about-us/index-2.html	(from https://pinnaclecapitallimted.com/about-us/)
16:53:37	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:53:36%20GMT	https://pinnaclecapitallimted.com/indexe2aa.html?p=294	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/indexe2aae2aa.html	(from https://pinnaclecapitallimted.com/about-us/)
16:53:37	2503/2503	---M--	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2002:29:52%20GMT	https://pinnaclecapitallimted.com/wp-json/oembed/1.0/embed3536?url=https%3A%2F%2Fdemo.moxcreative.com%2Fkingsley%2Ftemplate-kit%2Fabout-us%2F	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-json/oembed/1.0/embed35363536.html	(from https://pinnaclecapitallimted.com/about-us/)
16:53:38	0/0	---M--	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2002:51:24%20GMT	https://pinnaclecapitallimted.com/wp-json/oembed/1.0/embed37b6?url=https%3A%2F%2Fdemo.moxcreative.com%2Fkingsley%2Ftemplate-kit%2Fabout-us%2F&format=xml	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-json/oembed/1.0/embed37b637b6	(from https://pinnaclecapitallimted.com/about-us/)
16:53:38	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Aug%202022%2021:53:38%20GMT	https://pinnaclecapitallimted.com/register	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/register	(from https://pinnaclecapitallimted.com/about-us/)
16:53:40	0/-1	---M--	301	error ('')			https://pinnaclecapitallimted.com/contact-us	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/contact-us.82.delayed	(from https://pinnaclecapitallimted.com/about-us/)
16:53:40	0/-1	---M--	301	error ('')			https://pinnaclecapitallimted.com/about-us	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/about-us.83.delayed	(from https://pinnaclecapitallimted.com/about-us/)
16:53:40	88/88	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202022%2021:53:39%20GMT	https://demo.moxcreative.com/kingsley/wp-content/uploads/sites/56/2021/07/at-the-meeting-with-finance-advisor--e1627827525259.jpg	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/demo.moxcreative.com/kingsley/wp-content/uploads/sites/56/2021/07/at-the-meeting-with-finance-advisor--e1627827525259.html	(from https://pinnaclecapitallimted.com/about-us/)
16:53:40	61885/61885	---M-Z	200	added ('OK')	text/css	date:Sun,%2029%20Aug%202021%2008:23:14%20GMT	https://pinnaclecapitallimted.com/wp-content/uploads/sites/56/elementor/css/post-226b701.css?ver=1629245517	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-content/uploads/sites/56/elementor/css/post-226b701b701.css	(from https://pinnaclecapitallimted.com/pricing-plan/)
16:53:44	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:53:43%20GMT	https://pinnaclecapitallimted.com/pricing-plan/index.html	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/pricing-plan/index.85.delayed	(from https://pinnaclecapitallimted.com/pricing-plan/)
16:53:44	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:53:43%20GMT	https://pinnaclecapitallimted.com/index8c34.html?p=226	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/index8c348c34.html	(from https://pinnaclecapitallimted.com/pricing-plan/)
16:53:45	2527/2527	---M--	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2002:32:54%20GMT	https://pinnaclecapitallimted.com/wp-json/oembed/1.0/embed8117?url=https%3A%2F%2Fdemo.moxcreative.com%2Fkingsley%2Ftemplate-kit%2Fpricing-plan%2F	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-json/oembed/1.0/embed81178117.html	(from https://pinnaclecapitallimted.com/pricing-plan/)
16:53:45	2648/2648	---M--	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2002:32:54%20GMT	https://pinnaclecapitallimted.com/wp-json/oembed/1.0/embed0bed?url=https%3A%2F%2Fdemo.moxcreative.com%2Fkingsley%2Ftemplate-kit%2Fpricing-plan%2F&format=xml	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-json/oembed/1.0/embed0bed0bed.html	(from https://pinnaclecapitallimted.com/pricing-plan/)
16:53:46	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Aug%202022%2021:53:45%20GMT	https://pinnaclecapitallimted.com/register	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/register	(from https://pinnaclecapitallimted.com/pricing-plan/)
16:53:46	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Aug%202022%2021:53:45%20GMT	https://pinnaclecapitallimted.com/register	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/register	(from https://pinnaclecapitallimted.com/pricing-plan/)
16:53:47	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Aug%202022%2021:53:46%20GMT	https://pinnaclecapitallimted.com/register	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/register	(from https://pinnaclecapitallimted.com/pricing-plan/)
16:53:47	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Aug%202022%2021:53:46%20GMT	https://pinnaclecapitallimted.com/register	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/register	(from https://pinnaclecapitallimted.com/pricing-plan/)
16:53:48	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Aug%202022%2021:53:47%20GMT	https://pinnaclecapitallimted.com/register	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/register	(from https://pinnaclecapitallimted.com/pricing-plan/)
16:53:48	0/-1	---M--	301	error ('')			https://pinnaclecapitallimted.com/about-us	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/about-us.8e.delayed	(from https://pinnaclecapitallimted.com/pricing-plan/)
16:53:48	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:53:47%20GMT	https://pinnaclecapitallimted.com/faq/index.html	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/faq/index-2.html	(from https://pinnaclecapitallimted.com/faq/)
16:53:48	0/-1	---M--	301	error ('')			https://pinnaclecapitallimted.com/about-us	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/about-us.90.delayed	(from https://pinnaclecapitallimted.com/faq/)
16:53:49	48656/48656	---M-Z	200	added ('OK')	text/css	date:Sun,%2001%20Aug%202021%2004:52:56%20GMT	https://pinnaclecapitallimted.com/wp-content/uploads/sites/56/essential-addons-elementor/6c6b8019d.minc951.css?ver=1629972065	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-content/uploads/sites/56/essential-addons-elementor/6c6b8019d.minc951c951.css	(from https://pinnaclecapitallimted.com/contact-us/)
16:53:50	699/699	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2019%20Aug%202021%2006:27:22%20GMT	https://pinnaclecapitallimted.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/admin/images/templately/logo-icon.svg	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/admin/images/templately/logo-icon.svg	(from https://pinnaclecapitallimted.com/contact-us/)
16:53:50	0/0	---M--	200	added ('OK')	text/css	date:Thu,%2026%20Aug%202021%2002:51:46%20GMT	https://pinnaclecapitallimted.com/wp-content/uploads/sites/56/elementor/css/post-12480f2.css?ver=1629180472	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-content/uploads/sites/56/elementor/css/post-12480f280f2.css	(from https://pinnaclecapitallimted.com/contact-us/)
16:53:51	679/679	---M-Z	200	added ('OK')	text/css	date:Wed,%2018%20Aug%202021%2016:35:42%20GMT	https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css?ver=5.15.3	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d552d5.css	(from https://pinnaclecapitallimted.com/contact-us/)
16:53:51	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:53:51%20GMT	https://pinnaclecapitallimted.com/contact-us/index.html	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/contact-us/index-2.html	(from https://pinnaclecapitallimted.com/contact-us/)
16:53:52	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:53:51%20GMT	https://pinnaclecapitallimted.com/indexd4a6.html?p=124	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/indexd4a6d4a6.html	(from https://pinnaclecapitallimted.com/contact-us/)
16:53:52	0/0	---M--	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2002:52:02%20GMT	https://pinnaclecapitallimted.com/wp-json/oembed/1.0/embed70fe?url=https%3A%2F%2Fdemo.moxcreative.com%2Fkingsley%2Ftemplate-kit%2Fcontact-us%2F	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-json/oembed/1.0/embed70fe70fe	(from https://pinnaclecapitallimted.com/contact-us/)
16:53:53	2636/2636	---M--	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2002:32:12%20GMT	https://pinnaclecapitallimted.com/wp-json/oembed/1.0/embed2e99?url=https%3A%2F%2Fdemo.moxcreative.com%2Fkingsley%2Ftemplate-kit%2Fcontact-us%2F&format=xml	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-json/oembed/1.0/embed2e992e99.html	(from https://pinnaclecapitallimted.com/contact-us/)
16:53:53	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Aug%202022%2021:53:53%20GMT	https://pinnaclecapitallimted.com/register	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/register	(from https://pinnaclecapitallimted.com/contact-us/)
16:53:53	0/-1	---M--	301	error ('')			https://pinnaclecapitallimted.com/about-us	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/about-us.9a.delayed	(from https://pinnaclecapitallimted.com/contact-us/)
16:53:55	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:53:54%20GMT	https://pinnaclecapitallimted.com/login/index.html	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/login/index-2.html	(from https://pinnaclecapitallimted.com/login/)
16:53:56	6454/6454	---M-Z	200	added ('OK')	text/css	date:Tue,%2003%20Sep%202019%2022:45:02%20GMT	https://pinnaclecapitallimted.com/css/toastr.min.css	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/css/toastr.min.css	(from https://pinnaclecapitallimted.com/login/)
16:53:57	37414/37414	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-9226%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.css	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.css	(from https://pinnaclecapitallimted.com/login/)
16:53:58	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://pinnaclecapitallimted.com/login/)
16:53:58	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Aug%202022%2021:53:58%20GMT	https://pinnaclecapitallimted.com/register	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/register	(from https://pinnaclecapitallimted.com/login/)
16:53:58	0/-1	---M--	301	error ('')			https://pinnaclecapitallimted.com/about-us	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/about-us.a0.delayed	(from https://pinnaclecapitallimted.com/login/)
16:54:00	85582/85582	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20Sep%202017%2006:38:46%20GMT	https://pinnaclecapitallimted.com/js/jquery-2.2.4.min.js	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/js/jquery-2.2.4.min.js	(from https://pinnaclecapitallimted.com/login/)
16:54:01	5253/5253	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2003%20Sep%202019%2022:45:02%20GMT	https://pinnaclecapitallimted.com/js/toastr.min.js	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/js/toastr.min.js	(from https://pinnaclecapitallimted.com/login/)
16:54:02	5479/5479	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Sep%202021%2006:20:29%20GMT	https://pinnaclecapitallimted.com/js/datalog.js	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/js/datalog.js	(from https://pinnaclecapitallimted.com/login/)
16:54:03	57873/57873	---M-Z	200	added ('OK')	text/css	date:Wed,%2004%20Aug%202021%2016:25:46%20GMT	https://pinnaclecapitallimted.com/css/fontawesome.min.css	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/css/fontawesome.min.css	(from https://pinnaclecapitallimted.com/register/)
16:54:03	59305/59305	---M-Z	200	added ('OK')	text/css	date:Wed,%2004%20Aug%202021%2016:25:46%20GMT	https://pinnaclecapitallimted.com/css/all.min.css	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/css/all.min.css	(from https://pinnaclecapitallimted.com/register/)
16:54:05	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:04%20GMT	https://pinnaclecapitallimted.com/register/index.html	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/register/index.a6.delayed	(from https://pinnaclecapitallimted.com/register/)
16:54:05	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Aug%202022%2021:54:04%20GMT	https://pinnaclecapitallimted.com/register	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/register	(from https://pinnaclecapitallimted.com/register/)
16:54:05	0/-1	---M--	301	error ('')			https://pinnaclecapitallimted.com/about-us	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/about-us.a8.delayed	(from https://pinnaclecapitallimted.com/register/)
16:54:08	88/88	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202022%2021:54:07%20GMT	https://demo.moxcreative.com/kingsley/wp-content/uploads/sites/56/2021/07/business.jpg	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/demo.moxcreative.com/kingsley/wp-content/uploads/sites/56/2021/07/business.html	(from https://pinnaclecapitallimted.com/wp-content/uploads/sites/56/elementor/css/post-29403bf.css?ver=1629157038)
16:54:09	88/88	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202022%2021:54:08%20GMT	https://demo.moxcreative.com/kingsley/wp-content/uploads/sites/56/2021/07/office-building.jpg	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/demo.moxcreative.com/kingsley/wp-content/uploads/sites/56/2021/07/office-building.html	(from https://pinnaclecapitallimted.com/wp-content/uploads/sites/56/elementor/css/post-29403bf.css?ver=1629157038)
16:54:09	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:09%20GMT	https://pinnaclecapitallimted.com/%22https:////demo.moxcreative.com//kingsley//template-kit//about-us///%22	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/_https_/demo.moxcreative.com/kingsley/template-kit/about-us/_	(from https://pinnaclecapitallimted.com/wp-json/oembed/1.0/embed3536?url=https%3A%2F%2Fdemo.moxcreative.com%2Fkingsley%2Ftemplate-kit%2Fabout-us%2F)
16:54:10	88/88	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20Aug%202022%2021:54:10%20GMT	https://demo.moxcreative.com/kingsley/wp-content/uploads/sites/56/2021/07/two-busines-partners-men-in-the-office.jpg	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/demo.moxcreative.com/kingsley/wp-content/uploads/sites/56/2021/07/two-busines-partners-men-in-the-office.html	(from https://pinnaclecapitallimted.com/wp-content/uploads/sites/56/elementor/css/post-226b701.css?ver=1629245517)
16:54:11	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:10%20GMT	https://pinnaclecapitallimted.com/%22https:////demo.moxcreative.com//kingsley//template-kit//pricing-plan///%22	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/_https_/demo.moxcreative.com/kingsley/template-kit/pricing-plan/_	(from https://pinnaclecapitallimted.com/wp-json/oembed/1.0/embed8117?url=https%3A%2F%2Fdemo.moxcreative.com%2Fkingsley%2Ftemplate-kit%2Fpricing-plan%2F)
16:54:13	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Aug%202021%2016:35:42%20GMT	https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css?ver=5.15.3)
16:54:15	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Aug%202021%2016:35:42%20GMT	https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot?	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41dd41d.eot	(from https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css?ver=5.15.3)
16:54:15	0/0	---M--	200	added ('OK')	font/woff	date:Thu,%2026%20Aug%202021%2002:55:26%20GMT	https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css?ver=5.15.3)
16:54:16	0/0	---M--	200	added ('OK')	font/ttf	date:Thu,%2026%20Aug%202021%2002:55:26%20GMT	https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css?ver=5.15.3)
16:54:16	76764/76764	---M--	200	added ('OK')	font/woff2	date:Wed,%2018%20Aug%202021%2016:35:42%20GMT	https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css?ver=5.15.3)
16:54:17	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:16%20GMT	https://pinnaclecapitallimted.com/webfonts/fa-brands-400.eot	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/webfonts/fa-brands-400.eot	(from https://pinnaclecapitallimted.com/css/all.min.css)
16:54:17	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:17%20GMT	https://pinnaclecapitallimted.com/webfonts/fa-brands-400.eot?	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/webfonts/fa-brands-400d41d.eot	(from https://pinnaclecapitallimted.com/css/all.min.css)
16:54:18	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:17%20GMT	https://pinnaclecapitallimted.com/webfonts/fa-brands-400.woff2	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/webfonts/fa-brands-400.woff2	(from https://pinnaclecapitallimted.com/css/all.min.css)
16:54:18	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2018%20Aug%202021%2016:35:42%20GMT	https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://pinnaclecapitallimted.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css?ver=5.15.3)
16:54:18	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:18%20GMT	https://pinnaclecapitallimted.com/webfonts/fa-brands-400.woff	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/webfonts/fa-brands-400.woff	(from https://pinnaclecapitallimted.com/css/all.min.css)
16:54:19	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:18%20GMT	https://pinnaclecapitallimted.com/webfonts/fa-brands-400.ttf	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/webfonts/fa-brands-400.ttf	(from https://pinnaclecapitallimted.com/css/all.min.css)
